document_file,document_title,image_file,image_reference_type,image_reference_line,detected_image_type,has_interactive_buttons,interactive_buttons_magenta,hard_fail_triggered,hard_fail_reason,score_topic_match,score_detail_match,score_section_relevance,score_visual_evidence,score_contradictions,overall_score,final_verdict,processing_error,processing_warning,image_reference_error,api_http_status,api_finish_reason,api_attempt,match_reasons,missing_evidence
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764516590.png,substitution_image,120,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764516594.png,substitution_image,121,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764516586.png,substitution_image,122,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764675558.png,substitution_image,123,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811515865.png,substitution_image,124,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811515861.png,substitution_image,125,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811634937.png,substitution_image,126,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764516582.png,substitution_image,127,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811634933.png,substitution_image,128,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811515857.png,substitution_image,129,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001764675550.png,substitution_image,130,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/residual_file_management_functions/using_residual_file_management_functions.rst,Using Residual File Management Functions,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001811634929.png,substitution_image,131,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/string_processing_functions_and_operators/obtaining_the_length_of_a_string.rst,Obtaining the Length of a String,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/functions_and_operators/string_processing_functions_and_operators/obtaining_the_length_of_a_string.rst,Obtaining the Length of a String,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002483953324.png,substitution_image,216,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/keyword.rst,Keyword,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/keyword.rst,Keyword,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002297008461.png,figure,17,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/keyword.rst,Keyword,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002262439914.png,figure,23,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/abort.rst,ABORT,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/abort.rst,ABORT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002567737449.png,substitution_image,103,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/abort.rst,ABORT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002536904528.png,substitution_image,104,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/abort.rst,ABORT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002536746518.png,substitution_image,105,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/rollback_to_savepoint.rst,ROLLBACK TO SAVEPOINT,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/rollback_to_savepoint.rst,ROLLBACK TO SAVEPOINT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002587595598.png,substitution_image,88,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/rollback_to_savepoint.rst,ROLLBACK TO SAVEPOINT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002587446474.png,substitution_image,89,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/rollback_to_savepoint.rst,ROLLBACK TO SAVEPOINT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002587606436.png,substitution_image,90,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/savepoint.rst,SAVEPOINT,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/savepoint.rst,SAVEPOINT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002618054283.png,substitution_image,88,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/tcl_syntax/savepoint.rst,SAVEPOINT,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002618054745.png,substitution_image,89,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903326154.png,substitution_image,263,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903326250.png,substitution_image,264,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903486262.png,substitution_image,265,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001940645809.png,substitution_image,266,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903486502.png,substitution_image,267,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903326710.png,substitution_image,268,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903486686.png,substitution_image,269,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903486794.png,substitution_image,270,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/transaction_management.rst,Transaction Management,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000001903486834.png,substitution_image,271,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002537967664.png,substitution_image,87,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002537967836.png,substitution_image,88,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002568847625.png,substitution_image,89,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002568847735.png,substitution_image,90,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/sql_syntax_reference/type_conversion/operators.rst,Operators,/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002568809105.png,substitution_image,91,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",,,,,,,,,,,,,,,fail,kein valides Bild,,,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426170825.png,substitution_image,966,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426171541.png,substitution_image,967,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426253001.png,substitution_image,968,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426253069.png,substitution_image,969,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392693412.png,substitution_image,970,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426173749.png,substitution_image,971,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426254089.png,substitution_image,972,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426254281.png,substitution_image,973,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426174385.png,substitution_image,974,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392695528.png,substitution_image,975,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426256057.png,substitution_image,976,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426176485.png,substitution_image,977,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392538680.png,substitution_image,978,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392539140.png,substitution_image,979,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392540264.png,substitution_image,980,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426261241.png,substitution_image,981,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002392703052.png,substitution_image,982,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
doc/dev-guide/source/syntax_compatibility_differences_among_oracle_teradata_and_mysql.rst,"Syntax Compatibility Differences Among Oracle, Teradata, and MySQL",/home/ubuntu/repotesting/data-warehouse-service/umn/source/_static/images/en-us_image_0000002426183829.png,substitution_image,983,,,,,,,,,,,,fail,,,kein valides Bild,,,0,,
